,label,group,AU01_mean,AU01_std,AU01_e0_length,AU01_e0_intensity,AU01_e0_amount,AU01_e1_length,AU01_e1_intensity,AU01_e1_amount,AU01_e2_length,AU01_e2_intensity,AU01_e2_amount,AU02_mean,AU02_std,AU02_e0_length,AU02_e0_intensity,AU02_e0_amount,AU02_e1_length,AU02_e1_intensity,AU02_e1_amount,AU02_e2_length,AU02_e2_intensity,AU02_e2_amount,AU04_mean,AU04_std,AU04_e0_length,AU04_e0_intensity,AU04_e0_amount,AU04_e1_length,AU04_e1_intensity,AU04_e1_amount,AU04_e2_length,AU04_e2_intensity,AU04_e2_amount,AU05_mean,AU05_std,AU05_e0_length,AU05_e0_intensity,AU05_e0_amount,AU05_e1_length,AU05_e1_intensity,AU05_e1_amount,AU05_e2_length,AU05_e2_intensity,AU05_e2_amount,AU06_mean,AU06_std,AU06_e0_length,AU06_e0_intensity,AU06_e0_amount,AU06_e1_length,AU06_e1_intensity,AU06_e1_amount,AU06_e2_length,AU06_e2_intensity,AU06_e2_amount,AU07_mean,AU07_std,AU07_e0_length,AU07_e0_intensity,AU07_e0_amount,AU07_e1_length,AU07_e1_intensity,AU07_e1_amount,AU07_e2_length,AU07_e2_intensity,AU07_e2_amount,AU09_mean,AU09_std,AU09_e0_length,AU09_e0_intensity,AU09_e0_amount,AU09_e1_length,AU09_e1_intensity,AU09_e1_amount,AU09_e2_length,AU09_e2_intensity,AU09_e2_amount,AU10_mean,AU10_std,AU10_e0_length,AU10_e0_intensity,AU10_e0_amount,AU10_e1_length,AU10_e1_intensity,AU10_e1_amount,AU10_e2_length,AU10_e2_intensity,AU10_e2_amount,AU12_mean,AU12_std,AU12_e0_length,AU12_e0_intensity,AU12_e0_amount,AU12_e1_length,AU12_e1_intensity,AU12_e1_amount,AU12_e2_length,AU12_e2_intensity,AU12_e2_amount,AU15_mean,AU15_std,AU15_e0_length,AU15_e0_intensity,AU15_e0_amount,AU15_e1_length,AU15_e1_intensity,AU15_e1_amount,AU15_e2_length,AU15_e2_intensity,AU15_e2_amount,AU17_mean,AU17_std,AU17_e0_length,AU17_e0_intensity,AU17_e0_amount,AU17_e1_length,AU17_e1_intensity,AU17_e1_amount,AU17_e2_length,AU17_e2_intensity,AU17_e2_amount
1009,neutral,hear,0.11642857142857144,0.16960242503689982,0.0,0.0,0,0.0,0.0,0,2.0,0.595,1,0.07238095238095238,0.12092750345456477,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.05571428571428571,0.09673052478451209,13.0,0.16615384615384612,1,7.0,0.019999999999999997,1,0.0,0.0,0,0.06785714285714287,0.1319004745694178,0.0,0.0,0,7.0,0.26285714285714284,1,8.0,0.0225,1,0.015952380952380954,0.05486389028867197,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.012857142857142859,0.037952840716696024,0.0,0.0,0,0.0,0.0,0,4.0,0.10500000000000001,2,0.13642857142857143,0.25373138695230174,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0035714285714285713,0.006559829181085238,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08714285714285715,0.10260712936495046,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.49380952380952386,0.48253372120734395,0.0,0.0,0,0.0,0.0,0,9.0,1.25,1
1010,sad,hear,0.059756097560975614,0.0833512988764437,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02048780487804878,0.03774594147138174,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3748780487804878,0.32959916528428523,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02560975609756097,0.045719185277507124,3.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06560975609756098,0.13213721618998572,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02609756097560976,0.050836898448886905,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.006829268292682928,0.022072496957780272,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.007804878048780488,0.018909282789406796,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.05707317073170731,0.07194594854607952,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.38536585365853654,0.3295155349977874,0.0,0.0,0,6.0,0.6166666666666666,1,12.0,0.7466666666666667,1
1011,happy,hear,0.17492307692307693,0.3185520124177284,3.0,0.22999999999999998,1,11.0,0.7527272727272727,1,0.0,0.0,0,0.09123076923076923,0.18846839665700332,6.0,0.06333333333333334,1,17.0,0.2882352941176471,1,3.0,0.18333333333333335,1,0.041076923076923066,0.08946233629513939,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.039230769230769236,0.09796854872080905,9.0,0.0,1,3.0,0.43,1,11.0,0.0,2,0.5519999999999999,0.32167141619982337,19.0,0.6494736842105263,1,19.0,0.7705263157894737,1,19.0,0.25,1,0.6467692307692307,0.6135733139067095,21.0,1.2780952380952382,1,9.0,1.0866666666666667,1,17.0,0.15941176470588236,1,0.10723076923076924,0.20822544642396984,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0676923076923077,0.1539558503148024,4.0,0.5375000000000001,1,5.0,0.244,1,0.0,0.0,0,0.7633846153846154,0.45527902475802173,21.0,0.8466666666666667,1,11.0,1.1263636363636365,1,19.0,0.6978947368421053,1,0.24553846153846154,0.37826508053724195,11.0,0.042727272727272725,1,0.0,0.0,0,0.0,0.0,0,0.9712307692307692,1.0708721732954225,0.0,0.0,0,11.0,3.063636363636363,1,0.0,0.0,0
1012,angry,hear,0.16999999999999998,0.27945760273096515,6.0,0.465,1,8.0,0.065,1,8.0,0.515,1,0.05372881355932203,0.10773368034000588,7.0,0.0,1,11.0,0.1618181818181818,1,0.0,0.0,0,0.15694915254237288,0.32238472538732743,6.0,0.12,1,4.0,0.0075,1,6.0,0.7766666666666667,1,0.07067796610169491,0.18092544098548424,1.0,0.85,1,19.0,0.09052631578947369,1,18.0,0.0,1,0.3601694915254237,0.27315835703617514,1.0,0.39,1,0.0,0.0,0,0.0,0.0,0,0.7755932203389831,0.8449265856425974,8.5,0.0,2,19.0,0.4963157894736842,1,18.0,1.7866666666666664,1,0.07474576271186441,0.12991185250542384,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.004067796610169492,0.010358844974189867,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09898305084745763,0.1749846782972947,5.0,0.006,1,0.0,0.0,0,0.0,0.0,0,0.098135593220339,0.13094450754463716,14.0,0.17928571428571427,1,0.0,0.0,0,0.0,0.0,0,0.733220338983051,0.5945454382970936,0.0,0.0,0,4.0,1.9649999999999999,1,2.0,0.8533333333333333,2
1013,neutral,hear,0.17877551020408167,0.21930413293207324,0.0,0.0,0,5.0,0.39799999999999996,1,6.0,0.5416666666666666,1,0.05918367346938775,0.10140341740407219,0.0,0.0,0,6.0,0.2316666666666667,1,0.0,0.0,0,0.2802040816326531,0.2679745774316285,0.0,0.0,0,0.0,0.0,0,4.0,0.695,1,0.043673469387755105,0.08192206351036281,2.0,0.0,1,11.0,0.16181818181818183,1,5.0,0.024,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.015714285714285715,0.040155946010522525,0.0,0.0,0,6.0,0.0,1,0.0,0.0,0,0.07408163265306122,0.13283633989717916,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09591836734693877,0.14572974941289643,0.0,0.0,0,0.0,0.0,0,2.0,0.2,1,0.45591836734693875,0.4591610028417181,11.0,1.0618181818181816,1,0.0,0.0,0,0.0,0.0,0
1014,sad,hear,0.12015384615384617,0.1675419006145581,0.0,0.0,0,10.0,0.4370000000000001,1,0.0,0.0,0,0.05061538461538462,0.10111684026222034,0.0,0.0,0,4.0,0.0125,1,0.0,0.0,0,1.0324615384615385,0.700858916725646,1.0,0.47,1,13.0,1.2430769230769232,1,20.0,1.8664999999999998,1,0.10861538461538463,0.25837156458212535,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.05661538461538461,0.09734405675035011,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06907692307692308,0.11544375087194896,3.0,0.14333333333333334,1,21.0,0.05142857142857144,1,20.0,0.055999999999999994,1,0.026615384615384617,0.04359891494768402,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2898461538461539,0.3601496750818171,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.003692307692307693,0.01008855025035045,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.15861538461538463,0.23188006681173653,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5766153846153846,0.4644528936120598,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
1015,angry,hear,0.10766666666666665,0.20328127517348515,0.0,0.0,0,1.0,0.09,1,8.0,0.5175,1,0.08000000000000002,0.19566488127078877,0.0,0.0,0,0.0,0.0,0,7.0,0.5714285714285714,1,0.09533333333333331,0.15303114412905083,3.0,0.48,1,0.0,0.0,0,0.0,0.0,0,0.06683333333333333,0.16469274593913286,1.0,0.0,1,19.0,0.20789473684210527,1,4.0,0.0,1,0.0013333333333333333,0.00595652801459882,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1158333333333333,0.14588469636246415,12.0,0.04583333333333334,1,2.0,0.345,1,19.0,0.1431578947368421,1,0.020000000000000004,0.03167632918297943,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12766666666666668,0.18326942902682708,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5438333333333333,0.38524080810058103,16.0,0.691875,1,12.0,1.008333333333333,1,0.0,0.0,0
1016,sad,hear,0.08694444444444444,0.1275847013753574,0.0,0.0,0,5.0,0.384,1,0.0,0.0,0,0.05527777777777779,0.12876413880766452,0.0,0.0,0,2.0,0.27166666666666667,2,1.0,0.05,1,1.157777777777778,0.8243328027199103,1.0,0.23,1,23.0,1.1434782608695653,1,23.0,2.1317391304347826,1,0.044722222222222226,0.10178646831981325,4.0,0.0,1,3.0,0.18333333333333335,1,0.0,0.0,0,0.034861111111111114,0.08541519236103134,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6111111111111112,0.39708286840639023,8.0,0.53375,1,23.0,0.6160869565217391,1,23.0,0.9956521739130436,1,0.07333333333333333,0.14762915090585293,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06541666666666666,0.1372664469737187,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.010694444444444444,0.03324371756337564,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06833333333333333,0.08631746187969219,0.0,0.0,0,0.0,0.0,0,16.0,0.075,1,0.34319444444444447,0.27490242258032593,2.0,0.505,1,7.5,0.7185714285714286,2,0.0,0.0,0
1017,happy,hear,0.16142857142857145,0.22690919919449942,0.0,0.0,0,10.0,0.434,1,0.0,0.0,0,0.06257142857142856,0.1309572971032782,11.0,0.18545454545454543,1,7.0,0.09571428571428572,1,4.0,0.01,1,0.008285714285714285,0.031066615128934754,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04571428571428571,0.09232223700243933,19.0,0.0,1,7.5,0.075,2,22.0,0.05681818181818183,1,0.19585714285714287,0.2828811029858676,0.0,0.0,0,21.0,0.22095238095238098,1,4.5,0.54,2,0.3577142857142857,0.2875693813122721,23.0,0.27478260869565224,1,22.0,0.36000000000000004,1,22.0,0.4068181818181818,1,0.0767142857142857,0.13629381548987007,0.0,0.0,0,0.0,0.0,0,2.0,0.27,1,0.04871428571428572,0.13654028899046003,0.0,0.0,0,0.0,0.0,0,5.0,0.394,1,0.462,0.45789562762391767,2.0,0.08833333333333332,2,22.0,0.4509090909090909,1,22.0,0.8445454545454545,1,0.25571428571428567,0.33608388975430065,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6324285714285713,0.5357574502969177,8.0,1.0787499999999999,1,7.0,1.3085714285714285,1,7.0,1.1685714285714286,1
1018,neutral,hear,0.2691176470588235,0.4324832806043832,3.0,0.19000000000000003,1,0.0,0.0,0,15.0,1.1773333333333331,1,0.07578431372549019,0.15499879446678938,0.0,0.0,0,0.0,0.0,0,7.0,0.1042857142857143,2,0.1727450980392157,0.3119156933022257,4.0,1.0375,1,0.0,0.0,0,12.0,0.5608333333333333,1,0.036666666666666674,0.07312451517426935,27.0,0.0,1,33.0,0.07,1,7.0,0.06423076923076923,3,0.014705882352941176,0.04519935779691287,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.22500000000000003,0.2850664331118778,9.0,0.07611111111111112,2,33.0,0.2815151515151515,1,9.5,0.529264705882353,2,0.1135294117647059,0.21310828864861092,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0027450980392156863,0.012909192575858111,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.014509803921568627,0.05456629088504431,1.0,0.04,1,4.0,0.14250000000000002,1,0.0,0.0,0,0.11705882352941177,0.16700974202505517,2.0,0.4275,2,0.0,0.0,0,16.0,0.27312499999999995,1,0.5781372549019609,0.4901863262473919,2.0,1.9949999999999999,1,10.5,0.7814423076923077,2,4.0,1.095,2
1019,angry,hear,0.20133333333333334,0.27554855406936457,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.030166666666666668,0.06093874853856393,0.0,0.0,0,0.0,0.0,0,1.0,0.24,1,0.48966666666666664,0.32856630869436315,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0315,0.07708294014253057,0.0,0.0,0,3.5,0.0,2,16.0,0.106875,1,0.3328333333333333,0.35259854574753546,14.0,0.8257142857142857,1,9.0,0.52,1,4.0,0.42,1,0.7985,0.3820986872257755,19.0,1.1789473684210525,1,19.0,0.83,1,19.0,0.4068421052631579,1,0.14466666666666667,0.24975558673900494,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5748333333333332,0.5248905993089776,7.0,0.7814285714285714,1,17.0,0.981764705882353,1,15.0,0.778,1,0.5386666666666666,0.4618183172981453,6.0,0.8366666666666668,1,7.0,1.0885714285714287,1,7.0,1.1585714285714286,1,0.09599999999999999,0.16843446645958607,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3453333333333333,0.290653656475536,3.0,0.8666666666666667,1,5.0,0.844,1,1.0,0.74,1
1020,happy,hear,0.185,0.2491864812525439,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.13285714285714287,0.2625975843171422,8.0,0.58875,1,3.0,0.10333333333333333,1,0.0,0.0,0,0.7128571428571429,0.2660028031604152,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03476190476190476,0.07927224148120277,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.1526190476190477,0.38006456142062406,13.0,0.7446153846153846,1,13.0,1.216923076923077,1,13.0,1.469230769230769,1,1.8285714285714285,0.30849415086024334,13.0,1.5492307692307692,1,13.0,1.8392307692307692,1,13.0,2.0892307692307694,1,0.021666666666666667,0.028958899947664825,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6685714285714286,0.27359014591949554,13.0,0.42538461538461536,1,13.0,0.806153846153846,1,13.0,0.7484615384615384,1,1.1666666666666667,0.4671014235017898,13.0,0.6807692307692308,1,13.0,1.2615384615384615,1,13.0,1.5069230769230768,1,0.08428571428571428,0.11691445396972236,4.0,0.18250000000000002,1,0.0,0.0,0,0.0,0.0,0,0.3269047619047619,0.23338953197456777,5.0,0.686,1,3.0,0.62,1,1.0,0.49,1
1021,neutral,hear,0.21710526315789475,0.33678010942640774,0.0,0.0,0,0.0,0.0,0,21.0,0.590952380952381,1,0.18144736842105266,0.42219017499185024,0.0,0.0,0,0.0,0.0,0,21.0,0.5952380952380951,1,0.3153947368421052,0.22998806223786886,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12210526315789476,0.3061211777035305,0.0,0.0,0,0.0,0.0,0,4.0,1.0725,1,1.518157894736842,0.1312372967954439,25.0,1.4132,1,24.0,1.51875,1,24.0,1.615,1,1.4335526315789475,0.3450978757680915,25.0,1.206,1,24.0,1.76375,1,24.0,1.3320833333333333,1,0.07263157894736842,0.1407064880859219,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.6914473684210527,0.39430852200569516,25.0,1.2884,1,24.0,1.9354166666666668,1,24.0,1.8379166666666666,1,2.457105263157895,0.14953096258611398,25.0,2.3084000000000002,1,24.0,2.5554166666666664,1,24.0,2.512916666666667,1,0.058684210526315804,0.07462514509668812,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5068421052631579,0.3914118394609129,0.0,0.0,0,2.0,0.585,1,1.0,1.15,2
1022,sad,hear,0.07491525423728813,0.09612084494146855,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02491525423728814,0.07753470594105123,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5564406779661016,0.09584043333375221,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.020169491525423727,0.04313137610730047,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,0.0,1,4.0,0.0,1,1.0,0.0,1,0.4666101694915254,0.33833573495859226,5.0,1.084,1,1.0,0.99,1,1.0,0.58,1,0.04542372881355933,0.098826250071009,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0008474576271186442,0.00534600579008818,0.0,0.0,0,0.0,0.0,0,2.0,0.005,1,0.0022033898305084745,0.010678337176857334,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07847457627118644,0.10525524901846012,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.34067796610169493,0.24932919941023865,9.0,0.6977777777777777,1,0.0,0.0,0,1.0,0.44,1
1023,angry,hear,0.08826923076923077,0.12998825216671492,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03403846153846154,0.06493615613860522,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5840384615384615,0.2554754093180285,3.5,0.9058333333333333,2,0.0,0.0,0,0.0,0.0,0,0.01653846153846154,0.030414432550857306,1.0,0.08,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.42865384615384616,0.2751828543318976,6.0,0.54,1,0.0,0.0,0,0.0,0.0,0,0.04038461538461539,0.08512877300870028,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.14211538461538462,0.18666670033397673,9.0,0.41777777777777775,1,0.0,0.0,0,0.0,0.0,0,0.2742307692307692,0.19238794705476145,0.0,0.0,0,0.0,0.0,0,5.0,0.45599999999999996,1
1024,happy,hear,0.11706896551724139,0.14179313596196613,6.0,0.18833333333333335,1,0.0,0.0,0,0.0,0.0,0,0.04379310344827586,0.08707382603097971,11.0,0.06454545454545454,1,6.0,0.24333333333333332,1,0.0,0.0,0,0.753448275862069,0.20196883313615174,4.0,1.0575,1,0.0,0.0,0,0.0,0.0,0,0.04155172413793104,0.07920220013198577,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.8839655172413794,0.5711513138840548,16.0,0.19,1,18.0,1.1227777777777779,1,18.0,1.356111111111111,1,1.1105172413793105,0.4533014272071576,19.0,0.7105263157894737,1,18.0,1.0244444444444445,1,18.0,1.596111111111111,1,0.035517241379310345,0.05861478209441541,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6608620689655172,0.5360161181222747,4.0,0.0925,1,18.0,1.0377777777777775,1,18.0,0.9866666666666666,1,1.1456896551724138,0.7885387597832973,4.0,0.9225000000000001,1,18.0,1.6172222222222221,1,18.0,1.615,1,0.0756896551724138,0.10175843547024832,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.36586206896551726,0.278328560623595,0.0,0.0,0,0.0,0.0,0,6.5,0.649,2
1025,angry,hear,0.12363636363636364,0.1831656363777069,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.049090909090909095,0.1053160411877912,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6833333333333333,0.1841599082180261,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.021818181818181816,0.03988094169511936,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,0.0,1,0.4177272727272727,0.35756783306773454,8.0,0.2775,1,9.0,0.8511111111111112,1,5.0,0.8379999999999999,1,0.031212121212121212,0.04552311843837494,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.19318181818181818,0.27091388975897057,0.0,0.0,0,5.0,0.642,1,0.0,0.0,0,0.35257575757575754,0.2880187526269806,0.0,0.0,0,5.0,0.7699999999999999,2,0.0,0.0,0
1026,sad,hear,0.10517241379310344,0.15883613291813414,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07310344827586207,0.17184455334463347,0.0,0.0,0,4.0,0.4875,1,0.0,0.0,0,0.3831034482758621,0.2610317376452071,1.0,0.88,1,3.0,0.8966666666666666,1,0.0,0.0,0,0.04103448275862069,0.08922059504146074,0.0,0.0,0,0.0,0.0,0,18.0,0.025555555555555554,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3856896551724138,0.22279021734299434,6.0,0.5499999999999999,1,0.0,0.0,0,0.0,0.0,0,0.05362068965517241,0.12807205038861563,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01793103448275862,0.04930245432450439,0.0,0.0,0,0.0,0.0,0,5.0,0.16399999999999998,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10482758620689656,0.13531304029831395,0.0,0.0,0,2.0,0.21833333333333332,2,0.0,0.0,0,0.20051724137931035,0.15136133615783315,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
1027,angry,hear,0.12919354838709676,0.20671750254715662,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10725806451612904,0.26497862180912746,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4153225806451614,0.1783045630001479,5.0,0.5200000000000001,1,0.0,0.0,0,0.0,0.0,0,0.09854838709677419,0.24293861313396486,5.0,0.722,1,0.0,0.0,0,0.0,0.0,0,0.6525806451612902,0.5590475960964472,12.0,0.0075,1,20.0,0.6425,1,19.0,1.3010526315789475,1,1.0761290322580646,0.4408760088833188,20.0,0.5549999999999999,1,20.0,1.4440000000000002,1,19.0,1.2136842105263157,1,0.034677419354838715,0.0659537279905696,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.9443548387096774,0.652562718467413,14.0,0.34571428571428575,1,20.0,0.909,1,19.0,1.6673684210526318,1,1.343225806451613,1.0767433811411642,1.0,0.36,1,20.0,1.379,1,19.0,2.5673684210526315,1,0.10080645161290322,0.15261972872809923,3.0,0.24333333333333332,1,0.0,0.0,0,0.0,0.0,0,0.1885483870967742,0.17072503801116365,5.5,0.46214285714285713,2,2.0,0.275,1,0.0,0.0,0
1028,happy,hear,0.13888888888888887,0.22290664803314805,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03755555555555556,0.06948366569187177,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7942222222222224,0.22636945755364463,3.0,1.0333333333333334,1,0.0,0.0,0,0.0,0.0,0,0.020000000000000004,0.03977207791677702,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6017777777777779,0.29759100127591903,14.0,0.5157142857142857,1,14.0,0.44428571428571434,1,14.0,0.8257142857142857,1,1.2064444444444444,0.3983440470221437,14.0,0.8385714285714286,1,14.0,1.4271428571428568,1,14.0,1.3064285714285717,1,0.01555555555555556,0.02454638980634938,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.571111111111111,0.35672259544499013,12.0,0.3208333333333333,1,12.0,0.8250000000000001,1,14.0,0.6985714285714285,1,0.9111111111111111,0.482744155005443,11.0,0.7009090909090909,1,9.0,1.1566666666666667,1,14.0,1.2564285714285712,1,0.06711111111111112,0.10053543523242806,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4840000000000001,0.3376752070474607,0.0,0.0,0,7.0,0.8600000000000001,1,0.0,0.0,0
1029,neutral,hear,0.07333333333333333,0.0990730850961864,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.040877192982456144,0.07114574331595637,3.0,0.07666666666666667,1,0.0,0.0,0,0.0,0.0,0,0.5271929824561403,0.17580177946812828,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.05052631578947368,0.14137615797974135,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.0,0.0,1,0.0,0.0,0,0.5612280701754385,0.45638748486439906,7.0,0.9014285714285714,1,7.0,1.032857142857143,1,0.0,0.0,0,0.05035087719298246,0.07343522199581026,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.07385964912280701,0.09782919491872616,0.0,0.0,0,0.0,0.0,0,1.0,0.03,1,0.29771929824561405,0.24372128068070217,0.0,0.0,0,0.0,0.0,0,3.5,0.6516666666666666,2
1030,sad,hear,0.09976744186046514,0.1405514373237652,0.0,0.0,0,0.0,0.0,0,5.0,0.39799999999999996,1,0.04930232558139535,0.09442546440339192,0.0,0.0,0,0.0,0.0,0,10.0,0.195,1,0.27558139534883724,0.17910228954934154,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04348837209302326,0.08983804796172129,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.004883720930232558,0.016814406099880375,11.0,0.01909090909090909,1,1.0,0.0,1,3.5,0.0,2,1.1393023255813952,0.2705760640245813,14.0,1.195,1,13.0,1.3284615384615384,1,2.0,0.53,1,0.06116279069767441,0.11071648267030398,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.061627906976744196,0.09526729895550126,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4025581395348838,0.26753809718257937,0.0,0.0,0,3.0,0.7066666666666666,1,7.0,0.6699999999999999,1
